Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,PreviousOwnerName,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
2.0,2.0,91.0,Suburbann,,None,False,Oil Heating,False,True,2023-05-28,Green,Daniel,False,Poor,Good,Excellent,Good,5.0,2.81,,Y1L4A Wood 7ZCTX Window,135.05883
1.0,2.0,114.0,Rural,46.0,None,False,Electric,True,False,2022-08-10,White,Martin,False,Good,Poor,Good,Poor,5.0,2.97,67.8,2UBP7SR Steel A6GT1R Window,284.23268
,2.0,118.0,,35.0,None,True,Gas,False,True,2020-03-20,Yellow,Florian,False,Excellent,Good,Excellent,Excellent,5.0,2.43,,Wood ZMB0HQY,136.71083
2.0,2.0,87.0,Suburban,49.0,None,False,Gas,True,True,2023-11-24,White,Natalie,False,Good,Good,Good,Good,5.0,3.46,88.0,9JFJ Steel H76D663 Window,158.47054
1.0,1.0,58.0,Rural,,None,False,Electric,False,True,2020-07-28,,Martin,False,Excellent,Good,Good,Good,5.0,2.06,,Steel RE4EVB,244.26956
,2.0,79.0,Rural,34.0,None,False,Oil Heating,True,True,2020-04-07,,Martin,False,Excellent,Good,Poor,Excellent,5.0,3.3,128.0,4I5TZ Steel QOQCM,374.80138
2.0,3.0,116.0,Suburban,68.0,None,,Electricity,False,True,2021-09-29,Yellow,Denis,False,Good,Excellent,Good,Poor,5.0,3.22,70.2,Aluminum RRHSLM Window,85.83525
,1.0,30.0,Rural,46.0,None,False,Electric,False,False,2020-11-28,Gray,Florian,False,Good,Poor,Poor,Excellent,5.0,2.91,,V3R Wood QFI,115.66104
,1.0,87.0,Suburbann,57.0,Good,True,Electricity,False,True,2022-02-14,Yellow,Sandra,False,Good,Excellent,Good,Good,15.0,4.95,,OEEMJ3 Steel D2H5R,149.16014
1.0,1.0,98.0,Suburban,,None,,Oil Heating,False,True,2022-02-25,Green,Martin,False,Good,Excellent,Excellent,Excellent,5.0,1.98,,B0NYV Steel T0F,171.14158
1.0,1.0,84.0,Urban,39.0,Good,False,Electric,True,True,2020-01-24,Gray,Maria,False,Poor,Good,Good,Excellent,15.0,2.24,,Wood 4UVY Window,189.98134
1.0,1.0,41.0,Rural,62.0,None,True,Electricity,True,False,2023-05-17,Green,Natalie,False,Good,Excellent,Poor,Excellent,5.0,2.04,,Steel KQDLFR0,219.4473
,2.0,113.0,Suburbann,56.0,None,False,Gas,False,True,2020-12-19,,Martin,False,Excellent,Good,Good,Good,5.0,3.2,112.0,Aluminum SA187SR Window,98.62164
5.0,5.0,143.0,Rural,52.0,Good,,Gas,False,True,2021-05-05,Green,Andreas,False,Excellent,Poor,Good,Good,15.0,2.74,142.0,H0B3F Wood 831IVQX,422.28814
2.0,2.0,72.0,Urban,31.0,None,False,Oil,False,True,2020-02-15,Green,Denis,False,Poor,Good,Good,Good,5.0,1.99,,Steel Z0V7XE,233.44808
,1.0,25.0,Urban,45.0,None,True,Oil Heating,False,False,2022-01-26,Yellow,Theresa,False,Good,Poor,Good,Excellent,5.0,4.06,,Steel XAQ Window,140.40194
1.0,,53.0,Suburban,43.0,Good,False,Oil Heating,False,True,2020-12-03,White,Laura,False,Good,Good,Good,Good,15.0,1.74,81.6,JG0W Wood JCR Window,109.2796
2.0,2.0,97.0,Rural,52.0,None,True,Electricity,False,True,2020-04-10,Gray,,False,Excellent,Poor,Excellent,Good,5.0,3.1,57.6,Steel 37MHIQ,311.40415
1.0,1.0,58.0,,32.0,Excellent,True,Electricity,True,False,2022-02-02,White,Daniel,False,Good,Poor,Good,Excellent,39.0,3.18,34.8,Aluminum SBE Window,218.50222
2.0,,103.0,Suburban,10.0,None,,Oil,False,False,2022-03-04,Gray,Sandra,False,Excellent,Good,Good,Good,5.0,2.31,164.8,2L7Q Aluminum MAT6FK Window,106.46948
5.0,3.0,132.0,Suburban,,Poor,False,Electricity,False,False,2021-10-23,Yellow,Lukas,False,Excellent,Poor,Good,Good,11.0,2.98,78.6,XNPHV7 Steel N2TPS,141.09835
2.0,1.0,6299.0,Urban,54.0,Poor,False,Oil,True,True,2022-12-31,Yellow,Sabrina,False,Good,Excellent,Good,Good,11.0,4.46,,P32Y Aluminum 0YXUY5,209.33188
2.0,1.0,89.0,Suburbann,,Good,,Electric,False,True,2022-01-10,Yellow,Maria,False,Good,Excellent,Poor,Good,15.0,4.06,,HDMB Aluminum B0Y,81.5501
1.0,1.0,50.0,Rural,50.0,Good,False,Oil Heating,False,True,2023-04-17,Green,Theresa,False,Good,Excellent,Good,Excellent,15.0,1.68,80.0,Aluminum 5C86,207.07604
3.0,2.0,120.0,Suburban,64.0,,,Gas,True,False,2020-08-21,Gray,Andreas,False,Excellent,Good,Good,Good,5.0,1.57,119.0,DZ3TA7X Aluminum EXRY,92.22618
1.0,1.0,58.0,,,None,,Oil,True,True,2022-05-04,White,Daniel,False,Excellent,Excellent,Good,Good,5.0,2.8,,Wood QNK548 Window,108.7263
2.0,,61.0,Rural,33.0,None,True,Oil Heating,False,False,2022-11-17,Green,,False,Poor,Good,Good,Good,5.0,1.93,97.6,NVSAXDV Steel QW01CP,268.20186
2.0,2.0,115.0,Suburban,30.0,Good,True,Electric,True,False,2023-03-07,Gray,Sandra,False,Poor,Good,Good,Poor,15.0,2.71,69.0,MIPOT Wood 87RFTEP Window,118.05575
2.0,1.0,79.0,Urban,53.0,None,False,Electric,True,False,2020-09-13,,,False,Excellent,Good,Good,Good,5.0,2.37,,Aluminum 49JUKN Window,96.53908
,3.0,133.0,Suburban,62.0,None,True,Oil Heating,True,True,2023-05-10,,Martin,False,Poor,Good,Good,Good,5.0,2.83,212.8,Aluminum NHS9,158.28189
2.0,2.0,85.0,Suburban,23.0,None,,Gas,False,False,2020-10-23,White,,False,Excellent,Good,Poor,Good,5.0,1.9,,Wood O7F,93.03384
2.0,3.0,128.0,Suburbann,59.0,None,,Oil,True,True,2021-04-21,Green,Stefan,False,Excellent,Good,Excellent,Poor,5.0,2.84,,FAUY1 Steel S1ZX9KD Window,206.6105
1.0,2.0,116.0,Suburban,46.0,None,False,Oil Heating,True,True,2023-04-10,Yellow,,False,Good,Good,Poor,Good,5.0,1.5,185.6,Steel L485K Window,194.0444
1.0,1.0,21.0,,,None,True,Gas,False,True,2021-03-15,Green,Andreas,False,Excellent,Excellent,Excellent,Good,5.0,1.61,,Z50G Aluminum OVX0TIX,33.75026
1.0,2.0,71.0,Urban,,Good,False,Gas,False,False,2023-11-25,Green,Sabrina,False,Good,Excellent,Poor,Good,15.0,3.42,70.0,Steel CSGB,204.19004
1.0,1.0,41.0,Urban,59.0,None,,Gas,False,False,2023-05-13,White,Theresa,False,Good,Poor,Good,Poor,5.0,1.87,,R600KY Steel NX3WF,140.17114
1.0,1.0,44.0,Urban,48.0,None,False,Gas,False,False,2022-07-11,Green,Daniel,False,Excellent,Excellent,Excellent,Good,5.0,3.07,,7AD2XMF Wood F5U4PUU Window,126.78696
1.0,3.0,120.0,Suburbann,18.0,None,,Gas,False,True,2020-03-24,,Martin,False,Good,Good,Good,Good,5.0,3.24,,Wood PP6GB Window,135.26703
1.0,1.0,38.0,Urban,55.0,Poor,False,Oil,True,True,2020-06-26,White,Laura,False,Excellent,Good,Good,Good,11.0,3.51,60.8,Wood IV81HJU Window,161.48069
1.0,1.0,78.0,Suburban,46.0,None,True,Oil,False,True,2023-02-06,Yellow,Theresa,False,Poor,Good,Excellent,Excellent,5.0,2.4,,KYYYJSV Aluminum M2EI69 Window,94.17789
4.0,5.0,137.0,Suburban,17.0,None,True,Electric,False,True,2024-02-06,Gray,Lukas,False,Poor,Excellent,Good,Excellent,5.0,3.03,,VWRVG Steel VL6QS,191.18751
3.0,4.0,134.0,Urban,8.0,Poor,False,Gas,False,True,2021-08-04,,Lukas,False,Poor,Good,Poor,Good,11.0,2.7,,Aluminum XYFKCKY,216.89798
2.0,1.0,83.0,Suburban,22.0,None,False,Gas,True,True,2020-09-19,Yellow,Sabrina,False,Poor,Good,Good,Excellent,5.0,3.05,,KG543G Steel PA7OZ3 Window,144.28799
,2.0,87.0,Urban,63.0,None,,Electricity,False,False,2022-05-26,Gray,Martin,False,Excellent,Good,Poor,Poor,5.0,3.08,,Aluminum 8F8Q3 Window,87.88165
2.0,2.0,107.0,Rural,,None,,Gas,False,True,2023-03-30,Yellow,Daniel,False,Excellent,Good,Good,Good,5.0,4.35,107.0,EC7 Wood ERH,303.88736
,1.0,40.0,Suburbann,51.0,Good,False,Oil,True,True,2021-02-20,Green,Martin,False,Poor,Good,Excellent,Poor,15.0,1.52,62.4,Wood HTJ81L Window,101.17238
,1.0,38.0,Rural,,None,False,Gas,True,True,2022-06-05,Yellow,Denis,False,Good,Excellent,Good,Excellent,5.0,3.14,,NYQNZ54 Steel 43MSWZQ,257.28495
1.0,3.0,126.0,Rural,57.0,None,,Gas,True,True,2022-04-25,Green,Lukas,False,Good,Excellent,Excellent,Excellent,5.0,2.36,126.0,MPNLH Aluminum K9I7WH,292.61349
5.0,1.0,138.0,Suburbann,63.0,None,,Electric,False,True,2022-07-22,White,Martin,False,Excellent,Poor,Good,Poor,5.0,2.66,,Aluminum WH4 Window,100.58136
1.0,1.0,29.0,Urban,,Poor,,Electric,True,True,2020-05-07,Gray,Natalie,False,Good,Good,Excellent,Good,11.0,1.41,16.8,Steel HN68V,175.35264
2.0,,87.0,Suburbann,37.0,None,False,Electricity,False,False,2023-06-08,,Lukas,False,Good,Good,Good,Poor,5.0,2.6,52.8,FG2YX3 Aluminum QQIS,57.32208
3.0,3.0,101.0,Urban,53.0,None,True,Oil,False,True,2020-06-22,Gray,,False,Poor,Excellent,Excellent,Good,5.0,1.87,163.2,Steel 7JWHOR,293.12139
1.0,1.0,76.0,Suburban,45.0,Poor,,Oil Heating,True,True,2022-03-25,Gray,Stefan,False,Excellent,Poor,Poor,Good,11.0,1.4,,Wood 5EDU,128.33734
4.0,3.0,146.0,Suburban,66.0,Good,True,Oil,True,True,2023-05-06,,Daniel,False,Good,Excellent,Good,Poor,15.0,1.71,235.2,Wood JO3BTVZ,220.96089
2.0,3.0,109.0,Suburban,42.0,None,,Electric,False,True,2020-03-08,,Stefan,False,Poor,Good,Excellent,Excellent,5.0,2.06,,Wood AAY Window,115.22091
1.0,1.0,44.0,Suburbann,,Excellent,,Gas,True,False,2022-07-14,,Daniel,False,Excellent,Excellent,Excellent,Poor,39.0,2.95,,Steel 29VK,143.24809
2.0,1.0,114.0,Suburbann,54.0,Excellent,True,Gas,False,False,2024-03-13,,Sandra,False,Poor,Excellent,Excellent,Good,39.0,1.97,114.0,Aluminum PBMP1,135.06038
1.0,1.0,33.0,Suburban,45.0,None,False,Electricity,False,True,2021-02-05,Yellow,Lukas,False,Good,Good,Excellent,Poor,5.0,3.39,,Wood 0O49TLL,65.57038
,1.0,44.0,Suburbann,53.0,None,False,Oil,True,True,2022-10-13,Green,Maria,False,Poor,Good,Good,Excellent,5.0,1.86,70.4,Aluminum 01LJIN,63.99999
2.0,2.0,67.0,,,Poor,False,Electric,True,True,2024-02-03,Gray,,False,Poor,Good,Good,Excellent,11.0,2.49,40.2,Aluminum D2A Window,172.36214
3.0,,140.0,Urban,67.0,None,True,Oil,True,True,2023-04-12,Green,Martin,False,Poor,Good,Excellent,Good,5.0,3.44,,Steel FW23H,375.57025
1.0,1.0,26.0,Urban,59.0,None,False,Gas,True,False,2020-08-05,Yellow,,False,Good,Excellent,Excellent,Excellent,5.0,1.44,,ZYGW Aluminum AWI Window,67.73463
1.0,1.0,22.0,Rural,-1.0,Good,False,Electric,True,False,2022-08-02,Yellow,Roman,False,Good,Poor,Poor,Poor,15.0,4.62,,QAF9JFI Wood GCI,163.58417
2.0,1.0,88.0,Rural,49.0,None,True,Electricity,False,True,2021-08-17,Green,Sandra,False,Good,Excellent,Good,Excellent,5.0,2.41,,WIV6 Aluminum QNN,172.37455
3.0,3.0,113.0,Rural,30.0,None,,Gas,False,True,2023-04-26,White,,False,Good,Good,Excellent,Excellent,5.0,3.31,113.0,M8I45K3 Wood LV457,352.78236
1.0,1.0,54.0,Urban,54.0,Excellent,False,Gas,False,True,2022-01-01,Yellow,Stefan,False,Excellent,Good,Good,Excellent,39.0,2.48,55.0,1JBYP7F Wood IHUCY4J,240.81169
,2.0,122.0,Rural,33.0,Good,,Oil,True,True,2021-12-18,,Daniel,False,Good,Poor,Excellent,Good,15.0,2.66,195.2,Wood APW9 Window,440.11095
1.0,2.0,98.0,Rural,49.0,None,False,Oil Heating,False,True,2023-12-21,,Roman,False,Excellent,Excellent,Good,Poor,5.0,2.32,,Aluminum H33PUO Window,270.69141
1.0,1.0,124.0,Urban,23.0,None,,Oil,False,True,2022-08-23,,Johanna,False,Good,Excellent,Excellent,Good,5.0,3.07,,Aluminum T7XFXU,235.99082
2.0,3.0,100.0,Urban,37.0,,,Gas,False,False,2022-12-20,Gray,Johanna,False,Good,Good,Poor,Poor,5.0,1.02,,Wood Y2K Window,170.66355
1.0,2.0,82.0,Suburban,52.0,Good,False,Gas,False,True,2023-09-20,White,Johanna,False,Good,Excellent,Good,Poor,15.0,2.11,,Steel 15E5D3,162.11578
1.0,1.0,25.0,Urban,49.0,Good,True,Gas,True,True,2023-10-01,,Johanna,False,Good,Good,Poor,Poor,15.0,4.38,26.0,Steel 48TIGS,199.16106
1.0,1.0,40.0,Rural,29.0,None,False,Oil Heating,False,True,2023-05-26,Yellow,Roman,False,Good,Good,Excellent,Good,5.0,2.08,65.6,J6BIW7 Aluminum 8L1 Window,146.69914
2.0,1.0,69.0,Urban,36.0,Excellent,False,Oil,True,True,2020-05-02,Green,Lukas,False,Good,Good,Excellent,Good,39.0,1.94,,Wood NCO3DCM Window,285.55877
3.0,,112.0,Urban,23.0,None,True,Oil,False,True,2023-06-18,Yellow,Johanna,False,Excellent,Poor,Poor,Good,5.0,4.08,,5R4 Aluminum 9LSR Window,219.62083
1.0,1.0,27.0,Suburban,57.0,Poor,False,Oil Heating,False,True,2020-01-13,,Florian,False,Good,Good,Poor,Good,11.0,1.7,46.4,MQOTL Aluminum RW1A,45.97569
,3.0,125.0,Suburban,41.0,Poor,False,Electricity,False,False,2023-06-25,White,Daniel,False,Good,Excellent,Good,Good,11.0,3.16,,Steel A45 Window,143.9726
,2.0,113.0,Suburbann,28.0,Poor,False,Electricity,False,True,2023-02-22,White,Roman,False,Good,Good,Good,Good,11.0,3.18,67.2,Aluminum EIN Window,99.96554
1.0,1.0,106.0,Urban,51.0,Excellent,,Oil Heating,False,True,2022-01-19,White,,False,Excellent,Excellent,Excellent,Good,39.0,3.05,,Wood 3BPV Window,341.38006
1.0,1.0,54.0,Rural,58.0,None,,Electric,False,True,2020-02-10,Green,Andreas,False,Good,Poor,Good,Poor,5.0,3.46,31.8,Aluminum 6KM,84.3907
5.0,5.0,140.0,Rural,53.0,None,False,Oil Heating,False,True,2023-07-18,Gray,Florian,False,Good,Good,Poor,Excellent,5.0,2.49,225.6,Aluminum 6LHCW,395.77883
2.0,2.0,71.0,Suburbann,,None,False,Electric,True,False,2023-04-21,Yellow,Denis,False,Good,Good,Good,Excellent,5.0,2.71,42.6,E6DNV Wood C5HW Window,80.84504
1.0,1.0,53.0,Rural,67.0,None,,Oil,True,True,2023-02-25,,Daniel,False,Poor,Good,Excellent,Poor,5.0,3.76,,Wood WZNVZ Window,229.20703
5.0,2.0,147.0,,23.0,None,,Gas,True,True,2023-07-16,Gray,Laura,False,Excellent,Good,Good,Good,5.0,1.06,,OVGGUHU Aluminum 6UAYO,251.20246
3.0,1.0,122.0,Suburban,,None,,Oil,True,True,2020-12-09,White,Sabrina,False,Poor,Good,Excellent,Good,5.0,1.51,,EA3S Aluminum HIYPG,123.76601
1.0,1.0,26.0,Suburbann,57.0,None,False,Electric,True,True,2023-11-26,Yellow,Andreas,False,Good,Good,Poor,Good,5.0,3.93,,E9G1DSV Wood 8W8WS,68.23676
2.0,2.0,77.0,Urban,59.0,Good,,Oil Heating,False,False,2021-04-13,White,Johanna,False,Good,Excellent,Poor,Good,15.0,3.35,,T198S Steel FJ52UA2,4646.3196
1.0,1.0,46.0,,21.0,Good,,Electric,False,True,2020-05-08,Green,Roman,False,Good,Poor,Good,Good,15.0,2.63,28.2,Steel M1V9R Window,197.53817
2.0,1.0,73.0,Suburban,33.0,Poor,,Electric,True,True,2020-05-27,,,False,Excellent,Good,Excellent,Excellent,11.0,2.7,,BSIYX48 Wood 8XDU62R Window,114.33595
,1.0,59.0,Rural,43.0,Poor,False,Oil Heating,True,True,2020-02-23,,Laura,False,Good,Poor,Poor,Good,11.0,1.8,96.0,Aluminum EK3GY Window,181.06006
1.0,1.0,141.0,Suburbann,70.0,Good,,Oil,False,True,2020-03-26,White,Denis,False,Good,Good,Excellent,Good,15.0,3.77,,I9RFDI Steel 514RV Window,212.41914
,2.0,120.0,Suburbann,32.0,None,,Gas,False,True,2022-01-09,Gray,Stefan,False,Excellent,Good,Good,Good,5.0,1.92,,Steel DJ1OH Window,169.71167
1.0,2.0,66.0,Suburban,27.0,None,False,Oil,False,False,2024-01-01,Green,Florian,False,Excellent,Good,Excellent,Poor,5.0,3.12,,I5AXN Steel QQIH Window,127.98949
3.0,3.0,115.0,Urban,37.0,None,True,Gas,True,True,2021-01-21,,Sandra,False,Good,Excellent,Excellent,Good,5.0,3.35,,Aluminum WVG,198.35147
2.0,2.0,65.0,Rural,41.0,None,False,Oil Heating,False,True,2023-10-14,Gray,,False,Excellent,Good,Excellent,Good,5.0,1.79,,Aluminum F712,218.84522
,3.0,140.0,Suburbann,,None,False,Electricity,False,True,2021-06-26,Green,Martin,False,Excellent,Poor,Excellent,Excellent,5.0,3.43,,E9YCUGO Aluminum NX08TJK Window,101.0289
2.0,1.0,79.0,,61.0,None,,Electricity,True,True,2022-08-17,Yellow,Andreas,False,Good,Good,Good,Good,5.0,4.8,,Wood TECIW Window,166.15593
1.0,1.0,40.0,Rural,,Good,,Electricity,False,True,2020-05-05,Gray,Stefan,False,Poor,Good,Excellent,Good,15.0,2.35,,Aluminum 1GW,118.41568
1.0,1.0,20.0,Rural,33.0,None,False,Gas,True,True,2021-11-21,Green,Sandra,False,Good,Good,Good,Good,5.0,1.56,20.0,Z3DRG Steel 7A7R,237.56026
2.0,,105.0,Suburbann,50.0,None,False,Gas,False,False,2021-10-23,Green,Lukas,False,Poor,Good,Excellent,Excellent,5.0,3.13,105.0,Steel 2Z80FW Window,134.37335
1.0,1.0,49.0,Rural,30.0,None,False,Electricity,True,True,2023-09-21,Gray,Sandra,False,Good,Excellent,Excellent,Poor,5.0,1.62,,Wood AMBJDDK Window,212.81047
3.0,,115.0,Suburbann,65.0,Excellent,False,Oil,False,False,2020-02-23,Yellow,Maria,False,Good,Excellent,Good,Good,39.0,3.6,,Aluminum 1V9YX,147.79145
3.0,1.0,114.0,Rural,70.0,None,False,Electric,True,False,2023-01-07,Yellow,Florian,False,Good,Excellent,Poor,Excellent,5.0,3.89,,6YDRCAH Wood 2206,244.44863
1.0,1.0,54.0,Rural,33.0,None,False,Gas,False,True,2020-05-15,,,False,Good,Poor,Excellent,Poor,5.0,4.91,,Wood QUGN1Y9 Window,190.5391
2.0,1.0,114.0,Rural,65.0,None,,Oil,False,True,2022-08-26,Green,Florian,False,Excellent,Excellent,Good,Poor,5.0,3.39,,HDR Wood SJIJ2,364.23896
,1.0,50.0,Rural,23.0,Excellent,,Oil Heating,False,True,2020-12-27,,Denis,False,Poor,Excellent,Good,Poor,39.0,1.35,78.4,1SSG9B Aluminum 3XM Window,262.18175
3.0,1.0,123.0,Urban,51.0,None,False,Gas,False,False,2020-11-15,Gray,Daniel,False,Good,Excellent,Excellent,Excellent,5.0,2.27,,K88Z Steel 0W9P57W,240.76437
1.0,1.0,43.0,Suburbann,30.0,Poor,False,Oil Heating,False,True,2021-07-21,Gray,Andreas,False,Excellent,Poor,Good,Good,11.0,2.01,67.2,Wood 3LU4 Window,97.28517
,1.0,30.0,,46.0,None,,Electricity,False,True,2021-05-24,White,Laura,False,Excellent,Poor,Good,Excellent,5.0,2.21,18.0,T9J7A Aluminum PE4H,37.3344
1.0,1.0,61.0,Suburban,56.0,Poor,,Gas,True,False,2021-07-18,Gray,Roman,False,Excellent,Excellent,Poor,Good,11.0,2.43,,Wood 9FH Window,89.6934
1.0,1.0,91.0,Suburban,,None,,Gas,False,False,2020-10-09,,Laura,False,Good,Good,Poor,Excellent,5.0,1.09,,Wood YB1Z Window,86.58584
1.0,1.0,51.0,Rural,,Excellent,,Electricity,False,True,2021-02-24,White,Maria,False,Good,Good,Good,Good,39.0,2.18,30.6,Steel ON7DFD,355.92519
3.0,1.0,101.0,Urban,45.0,None,False,Oil,True,False,2021-07-09,White,Stefan,False,Good,Good,Good,Excellent,5.0,3.63,,Aluminum P6O1CS6,170.1876
1.0,2.0,81.0,Rural,63.0,None,,Electricity,True,True,2022-10-10,White,Maria,False,Good,Poor,Good,Good,5.0,1.45,48.6,Aluminum TZQE,155.93719
1.0,1.0,40.0,Urban,31.0,None,True,Gas,True,True,2023-08-15,White,Johanna,False,Excellent,Poor,Good,Good,5.0,2.88,43.0,Wood JGGEJY Window,151.50577
1.0,1.0,53.0,Urban,32.0,None,False,Oil Heating,False,False,2024-02-09,,Daniel,False,Excellent,Excellent,Excellent,Good,5.0,2.68,86.4,Wood LYH0Y Window,159.44514
1.0,1.0,74.0,Urban,71.0,,False,Gas,False,True,2021-07-25,White,Denis,False,Poor,Excellent,Good,Good,5.0,3.51,75.0,Aluminum 032SWC3 Window,106.96225
1.0,3.0,126.0,Rural,39.0,None,False,Gas,False,True,2020-09-07,Green,Lukas,False,Good,Excellent,Poor,Good,5.0,3.39,,Wood E1MHA Window,319.24435
1.0,1.0,35.0,Rural,25.0,Poor,True,Oil,False,False,2022-10-18,White,Sabrina,False,Good,Poor,Good,Excellent,11.0,3.36,,Steel VBDX6QR Window,245.4946
1.0,1.0,44.0,Suburban,,None,False,Oil,False,True,2023-05-21,Green,Sandra,False,Good,Good,Poor,Good,5.0,2.02,70.4,TGF5 Wood C5WQA,80.70375
1.0,2.0,82.0,Suburbann,63.0,None,,Electricity,False,False,2021-12-21,Green,Natalie,False,Poor,Good,Good,Good,5.0,2.75,49.2,2JG51 Aluminum 3A6 Window,49.5356
1.0,3.0,128.0,Rural,29.0,None,False,Gas,True,False,2022-03-29,White,Sandra,False,Excellent,Good,Excellent,Good,5.0,2.1,126.0,T8JG6 Wood 5A6811,306.96095
,1.0,142.0,Rural,50.0,Good,False,Gas,False,False,2021-10-16,,Sandra,False,Good,Good,Excellent,Good,15.0,2.87,141.0,1O55WAZ Wood FDXK Window,335.22853
1.0,1.0,45.0,Suburban,35.0,Good,,Oil,False,True,2021-08-08,Green,Johanna,False,Poor,Good,Poor,Excellent,15.0,2.92,73.6,N38LQ Wood O9YV,2088.768
3.0,1.0,118.0,Urban,70.0,Good,False,Electric,True,True,2021-06-25,Gray,Martin,False,Poor,Good,Good,Good,15.0,1.56,,O3T4 Wood 0P16,223.24097
,2.0,65.0,Rural,18.0,Poor,,Oil,False,True,2023-07-18,Gray,Stefan,False,Good,Excellent,Good,Good,11.0,1.99,107.2,81WT7 Steel KHB0QC Window,393.05021
3.0,3.0,107.0,Urban,66.0,Poor,False,Gas,False,True,2023-10-04,Yellow,Roman,False,Good,Good,Poor,Excellent,11.0,3.47,107.0,Aluminum G700PZ4 Window,187.90926
1.0,1.0,45.0,Urban,55.0,None,False,Gas,False,True,2023-11-19,Yellow,Daniel,False,Good,Poor,Poor,Good,5.0,2.65,,Aluminum D2T2 Window,69.21209
2.0,1.0,70.0,Suburbann,55.0,Good,,Electricity,False,True,2022-08-06,,Stefan,False,Good,Excellent,Excellent,Good,15.0,3.14,41.4,LRS Steel AH58P Window,144.89782
,,72.0,Rural,66.0,Good,,Electricity,False,True,2023-07-16,Green,Florian,False,Good,Good,Poor,Good,15.0,2.99,,KCPP3T Wood HEV Window,246.36008
1.0,1.0,44.0,Suburban,65.0,,False,Gas,True,True,2020-09-24,Green,Natalie,False,Good,Excellent,Poor,Good,15.0,1.56,44.0,Aluminum PYPJY1 Window,66.79683
1.0,1.0,93.0,Suburbann,58.0,None,,Oil,True,True,2022-03-07,Yellow,Sabrina,False,Poor,Poor,Excellent,Good,5.0,3.12,148.8,Wood 6G7VANM,133.39209
2.0,1.0,85.0,Urban,56.0,Poor,,Electricity,True,False,2023-02-13,Green,Denis,False,Good,Excellent,Good,Excellent,11.0,3.41,51.6,JQB0 Aluminum 5PP Window,127.37088
1.0,1.0,32.0,Urban,,None,,Oil,True,True,2020-07-16,Gray,Daniel,False,Good,Excellent,Poor,Poor,5.0,1.72,51.2,3GI8 Steel DGPN2T,170.2677
,,,,,,,,,,,,,,,,,,,,,,
,3.0,116.0,Suburbann,,Excellent,False,Gas,True,True,2021-04-23,Green,Daniel,False,Excellent,Excellent,Excellent,Good,39.0,2.61,,M3N4 Steel O5O Window,227.77462
,1.0,111.0,Suburban,69.0,None,False,Electric,False,True,2022-04-21,Green,Maria,False,Good,Good,Good,Excellent,5.0,1.74,66.0,FFQUJJ Wood OAL,114.28914
,1.0,43.0,Urban,29.0,None,,Gas,False,False,2023-03-14,Gray,Stefan,False,Good,Good,Poor,Good,5.0,1.5,44.0,SSQSV5 Aluminum XVM Window,67.76703
1.0,2.0,73.0,Urban,31.0,Good,,Oil Heating,False,False,2020-07-27,Green,Natalie,False,Excellent,Good,Good,Good,15.0,1.6,118.4,Wood AG6E Window,188.80071
1.0,,130.0,Urban,43.0,Good,False,Gas,False,True,2020-03-24,White,Sandra,False,Good,Good,Poor,Excellent,15.0,3.04,127.0,561 Steel SEOF Window,301.99391
3.0,1.0,124.0,Rural,66.0,Good,True,Gas,True,False,2020-05-29,Gray,Denis,False,Good,Good,Good,Good,15.0,2.93,,Aluminum 0TBU Window,242.64877
1.0,2.0,140.0,Suburban,,None,False,Oil Heating,True,True,2021-03-04,Yellow,Johanna,False,Good,Good,Good,Excellent,5.0,3.91,222.4,Wood 56ZS Window,176.96639
2.0,,60.0,Rural,37.0,None,,Oil,False,True,2021-07-10,Yellow,Stefan,False,Excellent,Poor,Excellent,Good,5.0,1.78,96.0,TRHESD Aluminum JVDT6W Window,182.14008
2.0,2.0,99.0,Suburban,48.0,None,False,Oil,True,True,2023-08-01,Gray,Theresa,False,Excellent,Good,Good,Good,5.0,2.11,,Aluminum RT7 Window,125.88183
2.0,3.0,110.0,Rural,55.0,None,,Electric,False,True,2021-05-06,Green,Laura,False,Poor,Good,Good,Good,5.0,3.22,65.4,Steel 57M Window,326.4181
1.0,1.0,51.0,Suburbann,61.0,None,False,Electric,True,False,2022-05-19,,Sandra,False,Good,Excellent,Good,Good,5.0,1.24,,AZX Steel 28GIPN,96.64455
1.0,,76.0,Urban,50.0,None,False,Oil,True,True,2024-02-09,Yellow,Lukas,False,Good,Good,Good,Good,5.0,4.4,,Steel 3K3DLF Window,268.42034
,1.0,53.0,Urban,20.0,None,True,Gas,True,True,2021-10-24,White,Johanna,False,Poor,Good,Good,Excellent,5.0,3.32,53.0,Wood DOFTL Window,159.45555
1.0,1.0,29.0,Urban,43.0,Good,False,Gas,True,True,2021-03-10,White,Laura,False,Excellent,Good,Good,Good,15.0,3.16,29.0,XCA2RBP Steel PCZK99 Window,209.10607
1.0,1.0,90.0,,54.0,None,False,Oil Heating,True,False,2022-11-13,Green,Johanna,False,Good,Poor,Poor,Poor,5.0,2.93,139.2,Steel YM2ZL4 Window,301.4566
